Pompei_VI.5_CE_1708.2,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1753,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1777,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_344,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_506,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1059,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1135,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1346,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2142,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1777.21,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2121,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1023,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1135.22,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1226.1,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1606,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1753.1,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1935,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2101,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2143,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_425,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1135.23,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1387,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1753.3,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2226,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2248,brocca,anforetta,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_191,coperchio,,,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_401,coperchio,,,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_695,coperchio,,,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_99,coperchio,,,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_244,coperchio,,,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_257,coperchio,,,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2220,coperchio,,,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_281,coperchio,,,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1103.11,coperchio,,,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1135.8,coperchio,,,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1983.2,coperchio,,,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_21,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1147,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1158,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2069.11,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1664,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_323,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_467.2,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_587.2,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_590,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_320,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_465,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_467.3,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_953,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_656,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1146.1,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2069.3,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2069.8,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_587.3,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_37,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1146,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2298,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1999,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_321,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_591,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_790,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_930,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1048.3,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1150,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2069.18,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1987.1,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1987.2,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1908.2,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2069.2,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2069.13,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1612.6,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1774.1,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2291,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1146.10,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1397,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1529.8,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1539.3,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1735,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1991,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1987,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2299,olletta,boccale,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2069.19,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1774.10,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1612.4,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_2069.5,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1394,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1048,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1148,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1151,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1153,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1563,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1563.2,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1154,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_2069,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_467.6,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_18.4,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1146.3,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1815.1,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1968.3,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_2301,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_2069.6,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1146.2,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1156,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1161,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_2069.20,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_2069.22,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1612,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1735.1,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_2069.9,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1146.15,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1146.16,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1152,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1705.3,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_592,coppa,bicchiere,cup,bowl,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Pompei_VI.5_CE_1842,Goudineau_1,plat,assiette,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2286,Goudineau_1,plat,assiette,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_329,Goudineau_5,coupe,Conspectus_8.1,Conspectus_8.2,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_595,Goudineau_5,coupe,Conspectus_8.1,Conspectus_8.2,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1182.64,Goudineau_5,coupe,Conspectus_8.1,Conspectus_8.2,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1173.36,Goudineau_5,coupe,Conspectus_8.1,Conspectus_8.2,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_33,Goudineau_6,plat,assiette,Conspectus_10.1,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_48,Goudineau_6,plat,assiette,Conspectus_10.1,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_593.8,Goudineau_12,plat,assiette,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_2286.1,Goudineau_12,plat,assiette,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_33.1,Goudineau_13,coupe,Conspectus_14.1,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1842.9,Goudineau_18,coupe,Conspectus_14.1,Conspectus_14.2,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1884,Goudineau_19,plat,assiette,Conspectus_4.4,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_399,Goudineau_21,coupe,Conspectus_36.1,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1224,Goudineau_21,coupe,Conspectus_36.1,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1531,Goudineau_22b,Goudineau_22,Conspectus_50.3,Conspectus_50,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1585,Goudineau_22b,Goudineau_22,Conspectus_50.3,Conspectus_50,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1553,Goudineau_23,plat,assiette,Conspectus_12.5,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1773.60,Goudineau_23,plat,assiette,Conspectus_12.5,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1586.1,Goudineau_24,coupe,Conspectus_14.2,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1587,Goudineau_24,coupe,Conspectus_14.2,,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1764,Goudineau_20,Goudineau_25,plat,assiette,coupe,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_819,Goudineau_26,assiette,plat,Conspectus_18.3,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1716,Goudineau_26,assiette,plat,Conspectus_18.3,,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_1187,Goudineau_27,coupe,Conspectus_22.1,Conspectus_22.2,Conspectus_22.3,,,,,,,,,,,,,,,,,
Pompei_VI.5_CE_398,Goudineau_27,coupe,Conspectus_22.1,Conspectus_22.2,Conspectus_22.3,,,,,,,,,,,,,,,,,
Castores_CW_Form_1,Vegas_1973_Type_14,Dyson_1976_VD5,Dyson_1976_PD10,Dyson_1976_PD11,Dyson_1976_22II24,Dyson_1976_22II25,frying_pan,pan,Dyson_1976_VD6,Dyson_1976_VD7,open,forma_aperta,tegame,,,,,,,,,
Castores_CW_Form_2,Vegas_1973_Type_13.2,Dyson_1976_16IV7,Dyson_1976_16IV8,Dyson_1976_PD16,frying_pan,pan,open,forma_aperta,tegame,,,,,,,,,,,,,
Castores_CW_Form_3,pan,frying_pan,Dyson_1976_PD25,Dyson_1976_PD24,Dyson_1976_PD26,tegame,open,forma_aperta,,,,,,,,,,,,,,
Castores_CW_Form_4,casserole,pan,GdP_fig._70.1358,GdP_71.1366,Dyson_1976_CF10,Dyson_1976_CF11,Dyson_1976_CF12,Dyson_1976_16IV1,Dyson_1976_16IV2,Dyson_1976_16IV3,tegame,open,forma_aperta,,,,,,,,,
Castores_CW_Form_5,casserole,,,,,,,,,,,,,,,,,,,,,
Castores_CW_Form_6,frying_pan,casserole,pan,open,forma_aperta,tegame,,,,,,,,,,,,,,,,
Castores_CW_Form_8,cooking_bowl,basin,,,,,,,,,,,,,,,,,,,,
Castores_CW_Form_9,bowl,Dyson_1976_CF6,cup,coppa,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Castores_CW_Form_10,flanged_bowl,bowl,cup,coppa,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Castores_CW_Form_12,small_bowl,Dyson_1976_16IV19,Dyson_1976_16IV20,Dyson_1976_16IV21,Dyson_1976_VD19,Dyson_1976_VD20,Dyson_1976_VD21,Dyson_1976_VD22,Dyson_1976_VD27,Dyson_1976_VD28,Dyson_1976_VD29,Dyson_1976_VD30,Dyson_1976_VD31,Dyson_1976_VD32,tripod,,,,,,,
Castores_CW_Form_13,cooking_olla,olla,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Castores_CW_Form_14,cooking_olla,olla,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Castores_CW_Form_15,small_olla,olla,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Castores_CW_Form_16,jar,Settefinestre_29.2,Settefinestre_28.7,Zevi-Carta_1978_fig._91.98,Duncan_1969_Form_27,,,,,,,,,,,,,,,,,
Castores_CW_Form_17,cooking_olla,olla,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
Castores_CW_Form_18,cooking_pot,pot,,,,,,,,,,,,,,,,,,,,
Castores_CW_Form_19,casserole,pan,tegame,open,forma_aperta,,,,,,,,,,,,,,,,,
Castores_CW_Form_20,cooking_pot,pot,,,,,,,,,,,,,,,,,,,,
Castores_CW_Form_21,pot,,,,,,,,,,,,,,,,,,,,,
Castores_CW_Form_22,jar,,,,,,,,,,,,,,,,,,,,,
Castores_CW_Form_23,pot,,,,,,,,,,,,,,,,,,,,,
Castores_CW_Form_24a,pitcher,jar,,,,,,,,,,,,,,,,,,,,
Castores_CW_Form_25,spouted_vessel,bottle,,,,,,,,,,,,,,,,,,,,
Castores_CW_Form_26,lid,,,,,,,,,,,,,,,,,,,,,
Castores_CW_Form_27,lid,,,,,,,,,,,,,,,,,,,,,
Castores_CW_Form_28,brazier,,,,,,,,,,,,,,,,,,,,,
Castores_CW_Form_13a,Castores_CW_Form_13,Dyson_1976_CF39,Dyson_1976_CF32,Dyson_1976_VD29,Dyson_1976_VD30,Dyson_1976_VD31,Dyson_1976_VD32,Dyson_1976_VD33,Dyson_1976_VD34,Dyson_1976_VD35,Dyson_1976_VD36,Dyson_1976_VD37,Dyson_1976_VD38,Dyson_1976_VD39,Dyson_1976_VD40,Dyson_1976_VD41,Dyson_1976_VD42,Dyson_1976_VD43,cooking_olla,olla,closed,forma_chiusa
Castores_CW_Form_13b,Castores_CW_Form_13,Dyson_1976_CF30,Dyson_1976_FG35,Dyson_1976_VD36,cooking_olla,olla,closed,forma_chiusa,,,,,,,,,,,,,,
Castores_CW_Form_14a,cooking_olla,Castores_CW_Form_14,,,,,,,,,,,,,,,,,,,,
Castores_CW_Form_14b,cooking_olla,Castores_CW_Form_14,,,,,,,,,,,,,,,,,,,,
Castores_PRW_Form_1,Vegas_1973_Type_15.2,Vegas_1973_Type_15.3,Dyson_1976_CF7,Dyson_1976_PD14,Dyson_1976_PD15,Dyson_1976_VD8,Dyson_1976_VD9,platter,GdP_1156,GdP_1157,GdP_1158,GdP_1159,plat,teller,assiette,piatto,plate,platte,open,forma_aperta,,
Castores_PRW_Form_2,Vegas_1973_Type_15.1,Dyson_1976_FG12,Dyson_1976_FG13,platter,dish,plat,teller,assiette,piatto,plate,platte,open,forma_aperta,,,,,,,,,
Castores_PRW_Form_3,dish,platter,Dyson_1976_FG14,plat,teller,assiette,piatto,plate,platte,open,forma_aperta,,,,,,,,,,,
Castores_PRW_Form_4,platter,plat,teller,assiette,piatto,plate,platte,open,forma_aperta,,,,,,,,,,,,,
Castores_PRW_Form_5,platter,Vegas_1973_Type_15.7,Dyson_1976_22II39,Dyson_1976_22II40,plat,teller,assiette,piatto,plate,platte,open,forma_aperta,,,,,,,,,,
Castores_PRW_Form_6,lid,Settefinestre_31.10,Settefinestre_31.11,,,,,,,,,,,,,,,,,,,
Castores_PRW_Form_7,lid,Settefinestre_31.8,Settefinestre_31.9,,,,,,,,,,,,,,,,,,,
Castores_PRW_Form_8,lid,plate,plat,teller,platter,assiette,piatto,platte,open,forma_aperta,,,,,,,,,,,,
Castores_TWW_Form_1a,Vegas_1973_Type_23,Mayet_1,Marabini_1,Ricci_1.1,Ricci_1.359,fusiform_situla,situla,,,,,,,,,,,,,,,
Castores_TWW_Form_1b,Marabini_3,Mayet_2,Ricci_1.7,,,,,,,,,,,,,,,,,,,
Castores_TWW_Form_1c,Vegas_1973_Type_24,Marabini_7,Mayet_3,Ricci_1.20,Ricci_1.362,,,,,,,,,,,,,,,,,
Castores_TWW_Form_2,Marabini_5,Marabini_6,Ricci_1.89,,,,,,,,,,,,,,,,,,,
Castores_TWW_Form_3,Marabini_6,,,,,,,,,,,,,,,,,,,,,
Castores_TWW_Form_4,mug,open,forma_aperta,,,,,,,,,,,,,,,,,,,
Castores_TWW_Form_5,mug,open,forma_aperta,,,,,,,,,,,,,,,,,,,
Castores_TWW_Form_6,Marabini_47,Ricci_1.116,Ricci_1.117,Duncan_1964_74_Fig._7,,,,,,,,,,,,,,,,,,
Castores_TWW_Form_7,open,forma_chiusa,,,,,,,,,,,,,,,,,,,,
Castores_TWW_Form_8,jar,,,,,,,,,,,,,,,,,,,,,
Castores_TWW_Form_9,jug,,,,,,,,,,,,,,,,,,,,,
Castores_TWW_Form_10,inkwell,,,,,,,,,,,,,,,,,,,,,
Castores_TWW_Form_11,Marabini_36,Mayet_33,Mayet_35,hemispherical_bowl,bowl,cup,coppa,schale,coupe,open,forma_aperta,,,,,,,,,,,
Castores_TWW_Form_12,bowl,cup,coppa,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Castores_TWW_Form_13,bowl,cup,coppa,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Castores_TWW_Form_14,cup,bowl,coppa,coupe,schale,open,forma_aperta,,,,,,,,,,,,,,,
Castores_TWW_Form_15,bowl,cup,coppa,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,,
Castores_TWW_Form_16,Mayet_34,,,,,,,,,,,,,,,,,,,,,
Castores_TWW_Form_17,cup,bowl,coppa,coupe,schale,open,forma_aperta,,,,,,,,,,,,,,,
Castores_TWW_Form_18,hemispherical_bowl,bowl,cup,coppa,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Castores_TWW_Form_19,bowl,jar,cup,coppa,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Castores_TWW_Form_20,bowl,jar,cup,coppa,schale,coupe,open,forma_aperta,,,,,,,,,,,,,,
Castores_TWW_Form_21,lid,,,,,,,,,,,,,,,,,,,,,
Castores_Ephesian-Ionian_Bowl,bowl,Ionian_bowl,hemispherical_bowl,tableware,cup,coppa,schale,coupe,open,forma_aperta,,,,,,,,,,,,
Castores_Italo-Megarian_Bowl_Form_1,hemispherical_bowl,bowl,tableware,cup,coppa,schale,coupe,open,forma_aperta,,,,,,,,,,,,,
San_Silvestro_CC_1,olla,olla_globulare,closed,forma_chiusa,,,,,,,,,,,,,,,,,,
San_Silvestro_CC_10,pelvis,Luni_II_Group_3,open,forma_aperta,,,,,,,,,,,,,,,,,,
San_Silvestro_CC_11,piatto_coperchio,San_Silvestro_CC_6,piatto,coperchio,plat,teller,platter,assiette,plate,platte,open,forma_aperta,,,,,,,,,,
San_Silvestro_CC_2,coperchio,,,,,,,,,,,,,,,,,,,,,
San_Silvestro_CC_3,pelvis,Luni_II_Group_3b,Lamboglia_1950_fig_30.52,Luni_II_Group_3,open,forma_aperta,,,,,,,,,,,,,,,,
San_Silvestro_CC_4,pelvis,Luni_II_Group_3b,Luni_II_Group_3,open,forma_aperta,,,,,,,,,,,,,,,,,
San_Silvestro_CC_5,pelvis,Luni_II_Group_3,Lamboglia_1950_fig_30.53,open,forma_aperta,,,,,,,,,,,,,,,,,
San_Silvestro_CC_6,piatto_coperchio,piatto,coperchio,plat,teller,platter,assiette,plate,platte,open,forma_aperta,,,,,,,,,,,
San_Silvestro_CC_7,grande_contenitore,contenitore,,,,,,,,,,,,,,,,,,,,
San_Silvestro_CC_8,forma_chiusa,closed,chiusa,,,,,,,,,,,,,,,,,,,
San_Silvestro_CC_9,contenitore,,,,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_1-3,Pompei_VI.5_Olla_4c,,,,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_10,olpe,closed,forma_chiusa,forma_aperta,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_11,olpe,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_12,olpe,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_13,olpe,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_14,olpe,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_15,Vegas_1973_Type_39.4,,,,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_16,Brocca,anforetta,,,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_17,Luni_II_Group_11,,,,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_18,olpe,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_19,olpe,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_20-21,Forti_1962_p._151-152_Type_5,Vegas_1973_Type_63.3,balsamario_fusiforme,,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_22,olpe,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_23,Balsamarium,,,,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_24,olpe,closed,forma_chiusa,,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_4,Lamboglia-Simonett_p._229,olpe,closed,forma_chiusa,forma_aperta,,,,,,,,,,,,,,,,,
San_Silvestro_CF_5,olpe,closed,forma_chiusa,forma_aperta,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_6,olpe,closed,forma_chiusa,forma_aperta,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_7,olpe,closed,forma_chiusa,forma_aperta,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_8,olpe,closed,forma_chiusa,forma_aperta,,,,,,,,,,,,,,,,,,
San_Silvestro_CF_9,olpe,closed,forma_chiusa,forma_aperta,,,,,,,,,,,,,,,,,,
San_Silvestro_CG_1,Ostia_II_Fig_320,olpe,Ostia_II_Fig_324,Ostia_II_Fig_823,Pelletier_1976_Fig_16.29,Vegas_1973_Type_46,closed,forma_chiusa,,,,,,,,,,,,,,
San_Silvestro_CG_2,3,4,Ostia_II_Fig_322,olpe,Ostia_II_Fig_323,closed,forma_chiusa,,,,,,,,,,,,,,,
