Pompei_VI.5_CE_224,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_225,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_226,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_284,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_285,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_292,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_333,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_335,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_336,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_337,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_338,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_339.5,Campana_A,vernice_nera,ceramica_a_vernice_nera,slipped,fineware,black_gloss,tableware,,,,,
Pompei_VI.5_CE_367,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_368,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_369,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_370,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_371,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_373,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_374,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_375,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_376,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_377,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_380,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_381,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_382,Pompei_VI.5_CE_434,Pompei_VI.5_CE_451,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,
Pompei_VI.5_CE_383,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_384,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_386,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_387,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_421,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_434,Pompei_VI.5_CE_451,Pompei_VI.5_CE_382,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,
Pompei_VI.5_CE_446,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_447,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_451,Pompei_VI.5_CE_382,Pompei_VI.5_CE_434,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,
Pompei_VI.5_CE_452,Sparkes-Talcott_469,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,
Pompei_VI.5_CE_468,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_515,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_516,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_517,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_518,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_519,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_520,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_521,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_522,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_523,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_524,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_525,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_526,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_527,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_528,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_529,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_536,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_608,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_634,vernice_nera,ceramica_a_vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
Pompei_VI.5_CE_635,ceramica_a_vernice_nera,vernice_nera,black_gloss,tableware,fineware,slipped,,,,,,
